id,name,status,first_air_date,episode_run_time,overview,vote_average,vote_count,genres,keywords,original_name,poster_path,backdrop_path,popularity,original_language,type,number_of_episodes,number_of_seasons,homepage,networks,created_by,last_episode_to_air,Cast_Summary,Crew_Summary,Video_Summary,source_series_name
112388,Beacon 23,Canceled,2023-11-12,0,"Aster Calyx and Halan Kai Nielsen are inextricably drawn to Beacon 23. Navigating one threat after another, they unravel the beacon’s mysteries, just in time to face their most powerful enemy.",6.049,81,"Sci-Fi & Fantasy, Drama","artificial intelligence (a.i.), based on novel or book, mysterious, deep space",Beacon 23,/navBdlLzcebb6ANZVg24Szfil9h.jpg,/xKlxkxpNJs4klUKv9WX6tpSBkR2.jpg,19.4116,en,Scripted,16,2,https://mgmplus.com/series/beacon-23,MGM+,Zak Penn,Disintegration,Stephan James,"Victor Van De Velde (Visual Effects), Sarah Nolen (Supervising Producer), Joyce Schure (Costume Design)",Official Trailer,beacon 23
249522,Beast Games,Returning Series,2024-12-19,0,"I gathered 1,000 people to fight for $5,000,000, the LARGEST cash prize in TV history! We're also giving away a private island, Lamborghinis, and millions more in cash throughout the competition! Go watch to see the greatest show ever made!",7.5,157,Reality,"competition, game show",Beast Games,/l5pIuYEb6n2rzNMTF5KMLCOmVFg.jpg,/8792dLaoE0r74vcq8xWW4L4qcSy.jpg,20.8146,en,Reality,10,1,https://www.amazon.com/dp/B0CZ7S3N9Y,Prime Video,"Jimmy Donaldson, Tyler Conklin, Sean Klitzner, Mack Hopkins","$10,000,000 Coin Flip","Jimmy Donaldson, Chandler Hallow, Karl Jacobs, Nolan Hansen, Tareq Salameh","Jimmy Donaldson (Executive Producer), Tyler Conklin (Executive Producer), Sean Klitzner (Executive Producer)",Official Trailer,beast games
232671,Beauty Newbie,Ended,2024-02-19,44,"Liu has been bullied for her looks her whole life. To fit in at university and escape the judgment, she undergoes plastic surgery. After her transformation, she befriends Faye, a stunning natural beauty. However, Liu’s life takes a turn when Guy, a handsome acquaintance from middle school, warns her to stay away from Faye. This angers Liu, especially compared to Saint, her kind and supportive neighbor. When Liu’s secret is revealed, her friends turn on her, leaving her to question if she will ever truly be accepted for who she is.",8.0,2,Drama,"plastic surgery, university, based on webcomic or webtoon",หัวใจไม่มีปลอม,/xFmV71xJerKBBvuzimIe1aB6WoD.jpg,/xnOLc0MxM020TAdy5T2OCCFWVA.jpg,6.6777,th,Scripted,14,1,,"GMM 25, Viu",Gi Maeng-gi,Me Too,"Pimchanok Luevisadpaibul, Metawin Opas-iamkajorn, Sapol Assawamunkong, Ramida Jiranorraphat, Sattabut Laedeke","Aticha Tanthanawigrai (Director), Sataporn Panichraksapong (Executive Producer), Aticha Tanthanawigrai (Screenplay)",,beauty newbie
137961,"Because Of Meeting You, We Can Be Here Together",Ended,2018-05-05,0,"Ha Sinh is a country child who was born into a very poor family. Always mistreated by his parents and siblings who hate him, Ha Sinh is given to a wealthy man from the city by his Grandfather, as payment of a favor from the past, who thought this would be his best chance to have a better life. Leaving the bosom of his family, now Ha Sinh has to learn to adapt to life in the big city and deal with his new homemade: Vien Truc. At first what seemed to be a complicated and hateful relationship, then becomes friendly and loving. A different feeling between the two begins to be born and, despite trying to resist, becomes stronger than they can admit.",0.0,0,,boys' love (bl),VÌ GẶP NÊN MỚI TƯƠNG PHÙNG,/gQzIqWwuYFAO56CGtqX22nMhapL.jpg,,0.3191,en,Scripted,1,1,,,,Episode 1,,,,because of meeting you
74074,Because This Is My First Life,Ended,2017-10-09,60,"Nam Se-Hee is a single man in his early 30s. He has chosen to not marry. He owns his home, but he owes a lot on his mortgage. Yoon Ji-Ho is a single woman in her early 30s. She does not own a home and envies those that do. She has given up on dating due to her financial struggles. Yoon Ji-Ho begins to live at Nam Se-Hee’s house. They become housemates.",8.201,139,"Comedy, Drama","marriage of convenience, romance, housemates, cohabitation",이번 생은 처음이라,/tEGLv0BdgvJN7K4Me4fpuhdPLRg.jpg,/xbWlQDHwFjAo9oRALQBLtPYntPJ.jpg,19.869,ko,Scripted,16,1,http://program.tving.com/tvn/tvnfirstlife/,tvN,"Park Joon-hwa, Yoon Nan-joong",Because This is My First Life,"Lee Min-ki, Jung So-min, Park Byung-eun, Esom, Kim Min-seok","윤난중 (Writer), Park Joon-hwa (Director), Mun Sung-nam (Lyricist)",Because This Is My First Life (Official Trailer),because this is my first life
235345,Beckham,Ended,2023-10-04,0,"With never-before-seen footage, this docuseries follows David Beckham's meteoric rise from humble beginnings to global football stardom.",8.065,155,Documentary,"miniseries, football (soccer), sports documentary",Beckham,/y9d3trMAczZWFqYvGSW6V695vf3.jpg,/aYpkxxsDznjkAsJ7tsSH7I0ZbGT.jpg,14.3368,en,Miniseries,4,1,https://www.netflix.com/title/81223488,Netflix,,What Makes David Run,"David Beckham, Victoria Beckham, Alex Ferguson, Gary Neville, Rio Ferdinand","Fisher Stevens (Producer), John Battsek (Producer), Nicola Howson (Producer)",Official Trailer,beckham
240920,Before,Ended,2024-10-24,0,"After tragically losing his wife, child psychiatrist Dr. Eli Adler encounters a troubled young boy who seems to have a haunting connection to Eli's past.",6.5,47,"Drama, Mystery","supernatural, miniseries, psychological thriller, child psychiatrist, death of wife, hidden past",Before,/AeoPVoc7Ojq7zZ6bujJCZFeKhDM.jpg,/pv7j6OGssxFm3zUgL7aSUrEmTem.jpg,22.452,en,Miniseries,10,1,https://tv.apple.com/show/umc.cmc.4uwoba1ftlsr5da94wc98ilsc,Apple TV+,Sarah Thorp,Before,"Billy Crystal, Judith Light, Rosie Perez, Jacobi Jupe, Maria Dizzia","Billy Crystal (Executive Producer), Sarah Thorp (Executive Producer), Eric Roth (Executive Producer)",An Inside Look,before
210107,Behind Your Touch,Ended,2023-08-12,65,A psychic vet and a detective join forces to crack small-town cases — but their skills are tested when they unravel a chilling serial killer mystery,8.1,90,"Drama, Comedy, Sci-Fi & Fantasy, Mystery","detective, veterinarian, investigation, murder, psychic, animals, intern, wrongfully accused, psychometry",힙하게,/rmGfPwRBOr8i8zxS0P0XCFJE21W.jpg,/sZvkElBCWiYNpVk3PsFlW64xkBh.jpg,13.8563,ko,Miniseries,16,1,https://mtv.jtbc.co.kr/behindyourtouch,"Netflix, JTBC","Lee Nam-kyu, Kim Sok-yun",Episode 16,"Han Ji-min, Lee Min-ki, Suho, Joo Min-kyung, Yang Jae-seong","Kim Sok-yun (Director), Lee Nam-kyu (Writer), Oh Bo-hyun (Co-Writer)",Behind Your Touch | Official Clip | Netflix [ENG SUB],behind your touch
85862,Belgravia,Ended,2020-03-15,45,"A tale of secrets and scandals set in 1840s London. When the Trenchards accept an invitation to the now legendary ball hosted by the Duchess of Richmond on the fateful evening of the Battle of Waterloo, it sets in motion a series of events that will have consequences for decades to come as secrets unravel behind the porticoed doors of London’s grandest postcode.",7.116,82,Drama,"london, england, england, forbidden love, family secrets, redemption, period drama, reputation, secret past, hidden identity, class distinction, costume drama, social climbing, victorian era, affair",Belgravia,/qVIthGrXC0mcWpX3muGLFBW7rU8.jpg,/f9WQu8jcW3fXyyWQatJl1DW7glK.jpg,20.5463,en,Miniseries,6,1,https://www.itv.com/hub/belgravia/2a7593,ITV1,Julian Fellowes,Episode 6,"Tamsin Greig, Philip Glenister, Alice Eve, Ella Purnell, Jack Bardoe","Gareth Neame (Executive Producer), Liz Trubridge (Executive Producer), Nigel Marchant (Executive Producer)",Belgravia  (EPIX 2020 Series),belgravia
68295,Ben 10,Ended,2016-10-01,11,"With the fifth offshoot of the ""Ben 10"" franchise, the animated series returns to its roots and its original name, bringing 10-year-old Benjamin ""Ben"" Tennyson, his cousin Gwen, and Grandpa Max back to life on a new summer vacation journey. As in the original, the stories in the remake of the series also spin around an alien wristwatch called ""the Omnitrix,"" with the help of Ben can turn into ten different aliens, which come up with different supernatural powers. He fights enemy aliens and experiences with his grandfather and cousin the most exciting vacation imaginable.",5.9,205,"Kids, Animation, Comedy, Action & Adventure, Sci-Fi & Fantasy","extraterrestrial technology, transformation, superhero, alien, based on cartoon, reboot, ben 10",Ben 10,/a4H0UR7aUkGZlT6Q9r9grBrjJWR.jpg,/k3jqkKB6gDXNDLYyfTLskCwxw6M.jpg,17.4604,en,Scripted,166,4,https://www.youtube.com/@Ben10,Cartoon Network,Duncan Rouleau,Buktu The Future!,"Tara Strong, Montse Hernandez, David Kaye, Roger Craig Smith, Josh Keaton",,Ben 10 | Meet the Aliens! | Cartoon Network,ben 10
6040,Ben 10: Alien Force,Ended,2008-04-18,23,"Five years later, 15-year-old Ben Tennyson chooses to once again put on the Omnitrix and discovers that it has recalibrated and can now transform him into 10 brand new aliens. Joined by his super-powered cousin Gwen Tennyson and his equally powerful former enemy Kevin Levin, Ben is on a mission to find his missing Grandpa Max. In order to save his Grandpa, Ben must defeat the evil DNAliens, a powerful alien race intent on destroying the galaxy, starting with planet Earth.",8.3,1121,"Animation, Sci-Fi & Fantasy, Action & Adventure","extraterrestrial technology, villain, transformation, sequel, based on cartoon, alien race, teen superhero, war, ben 10",Ben 10: Alien Force,/pGhCUqPaXZ0Xp4dUCT7Q6hjJArf.jpg,/dE28FZ6HKbsM8cJxlYk4WL0vuhU.jpg,31.6349,en,Scripted,46,3,https://www.cartoonnetwork.com,Cartoon Network,"Duncan Rouleau, Steven T. Seagle, Joe Casey, Joe Kelly, Glen Murakami, Dwayne McDuffie",The Final Battle (2),"Yuri Lowenthal, Greg Cipes, Dee Bradley Baker, Ashley Johnson",Sam Register (Producer),Ben 10: Alien Force - Season 2-3 | Opening Theme (English) (HD),ben 10 alien force
146176,Berlin,Returning Series,2023-12-29,0,"During his glory days, Berlin and a gang assembled in Paris for one of his greatest plans ever: stealing 44 million euros' worth of jewels in one night.",7.599,558,"Drama, Action & Adventure, Crime","prequel, gang, spin off, jewel heist, jewelry heist, criminals",Berlín,/69YuvoiWTtK6oyYH2Jl4Q6SgZ59.jpg,/wJxZLiPbXrU601c6e9A6kYLejso.jpg,22.3039,es,Scripted,8,1,https://www.netflix.com/title/81586657,Netflix,"Álex Pina, Esther Martínez Lobato",An Endangered Elephant,"Pedro Alonso, Samantha Siqueiros, Tristán Ulloa, Michelle Jenner, Joel Sánchez","Álex Pina (Executive Producer), Albert Pintó (Executive Producer), Cristina López Ferraz (Executive Producer)",Date Announcement [Subtitled],berlin
43189,Berlin Alexanderplatz,Ended,1980-10-12,60,"In late 1920s Berlin, Franz Biberkopf is released from prison and vows to go straight. However, he soon finds himself embroiled in the city’s criminal underworld.",7.688,40,"Drama, Crime",based on novel or book,Berlin Alexanderplatz,/sgVtJzO1FeDSDO9JuoV8amZPzhP.jpg,/kkZ0jFp986EQAUOApGnjmiew8uQ.jpg,10.459,de,Scripted,14,1,,Das Erste,Rainer Werner Fassbinder,"My Dream of the Dream of Franz Biberkopf by Alfred Döblin, An Epilogue","Günter Lamprecht, Hanna Schygulla, Barbara Sukowa, Gottfried John, Ivan Desny","Thomas Schühly (Assistant Director), Anni Nöbauer (Makeup & Hair), Peter Märthesheimer (Producer)",Berlin Alexanderplatz trailer,berlin alexanderplatz
66282,Berlin Station,Ended,2016-10-16,0,"A contemporary spy series that follows Daniel Miller, an undercover agent at the CIA station in Berlin, Germany.",7.242,153,"Action & Adventure, Drama","berlin, germany, spy, central intelligence agency (cia), clandestine, whistleblower",Berlin Station,/zn26BiTyU3LjQVB36ZQWtVBWseD.jpg,/nEAnoMHXb1qeePbaxE1Kmv7gvh2.jpg,24.5477,en,Scripted,29,3,https://paramountglobalcontent.com/title/berlin-station,Epix,Olen Steinhauer,Book of the Fallen,"Richard Armitage, Rhys Ifans, Richard Jenkins, Michelle Forbes, Leland Orser","Bradford Winters (Executive Producer), Olen Steinhauer (Executive Producer), Eric Roth (Executive Producer)",Berlin Station: First Look at Berlin Station I EPIX,berlin station
103759,Betaal,Ended,2020-05-24,45,A remote village becomes the arena of a breathless battle when an undead East India Company officer and his battalion of zombie redcoats attack a squad of modern-day soldiers.,6.522,183,"Action & Adventure, Drama","village, zombie, battle, genocide, military",Betaal,/87nmt1R1W34fNOb31fvDnw15fUa.jpg,/tPUEME9NpRo4l3lxdVJRwp5stx5.jpg,9.6084,hi,Miniseries,4,1,https://www.netflix.com/title/81061789,Netflix,Patrick Graham,The Colonel,"Vineet Kumar Singh, Aahana Kumra, Suchitra Pillai, Manjiri Pupala, Jatin Goswami","Patrick Graham (Director), Nikhil Mahajan (Director), Patrick Graham (Writer)","Betaal Official Trailer | Viineet Kumar, Aahana Kumra, Suchitra Pillai | 24 May | Netflix India",betaal
230779,Between Him and Her,Ended,2023-12-26,0,"It tells a realistic and relatable romance between young people wandering in love and boredom, who face each other in front of a motel elevator on the night of their seventh-year relationship.",7.3,3,Drama,"romance, model worker, based on webcomic or webtoon, high school classmates, jewelry industry, classmates relationship",남과여,/2vW0kD9FG3wSB8fnyDYRpy6WFTJ.jpg,/xeiFL3DCJqGvP7dnptEbiMnCjDI.jpg,7.9569,ko,Scripted,12,1,https://www.ichannela.com/program/detail/program_detail_renew.do?cateCode=0502270000,Channel A,Hyuno,Episode 12,"Donghae, Lee Sul, Lim Jae-hyeok, Yoon Ye-joo, Choi Won-myeong","Oh Hwan-min (Production Director), Lee Yoo Yeon (Director), Park Sang-min (Director)",Between Him and Her | Main Trailer,between him and her
116612,Beyond Evil,Ended,2021-02-19,0,"As a killing resembling a cold case resurfaces in a small town, the chase for the truth falls on two policemen who each harbor secrets of their own.",8.6,168,"Drama, Crime, Mystery","corruption, detective, trauma, investigation, police, psychopath, murder, serial killer, death, incident, mother son relationship, suspense, psychological manipulation, gay subtext",괴물,/qvR2V6BlXrJ7VTuhEfnXc4rTJTR.jpg,/qCKFi1v109vOEHlc02AJFpBcS79.jpg,21.452,ko,Scripted,16,1,https://tv.jtbc.joins.com/beyondevil,JTBC,"Kim Soo-jin, Sim Na-yeon",Catch,"Shin Ha-kyun, Yeo Jin-goo, Choi Dae-hoon, Choi Sung-eun, Kim Shin-rock","Sim Na-yeon (Director), Kim Soo-jin (Writer), Jang Jong-kyung (Camera Supervisor)",Beyond Evil | Official Trailer | Netflix [ENG SUB],beyond evil
74204,Big Mouth,Ended,2017-09-29,27,Teenage friends find their lives upended by the wonders and horrors of puberty in this edgy comedy from real-life pals Nick Kroll and Andrew Goldberg.,7.663,1139,"Comedy, Animation","adolescence, puberty, cartoon, crude humor, adult humor, middle school, teenage sexuality, pubescent, western animation, big mouth",Big Mouth,/1Zio9w1tAd3r5Gu4d9AzTSx2hnT.jpg,/uM6WJodeCyTp7h7NhE4rgd0RbRZ.jpg,43.6958,en,Scripted,81,8,https://www.netflix.com/title/80117038,Netflix,"Mark Levin, Nick Kroll, Jennifer Flackett, Andrew Goldberg",The Great Unknown,"Nick Kroll, John Mulaney, Jessi Klein, Jason Mantzoukas, Maya Rudolph",Charles Bradley (Theme Song Performance),BIG MOUTH Trailer (2017) Netflix,big mouth
62852,Billions,Ended,2016-01-17,60,"A complex drama about power politics in the world of New York high finance. Shrewd, savvy U.S. Attorney Chuck Rhoades and the brilliant, ambitious hedge fund king Bobby ""Axe"" Axelrod are on an explosive collision course, with each using all of his considerable smarts, power and influence to outmaneuver the other. The stakes are in the billions in this timely, provocative series.",7.7,953,Drama,"new york city, wall street, finances, wealth, stock market, hedge fund, white collar criminal",Billions,/bD8I9H67IOOLojcG2INUbhL7vRZ.jpg,/51Hw58fMwJQKYJ6XYJIRQBP9EPA.jpg,68.5268,en,Scripted,84,7,https://www.sho.com/billions,Showtime,"Brian Koppelman, David Levien, Andrew Ross Sorkin",Admirals Fund,"Paul Giamatti, Maggie Siff, David Costabile, Dola Rashad, Asia Kate Dillon","Allison Estrin (Casting), Brendan Angelides (Original Music Composer), Brian Koppelman (Executive Producer)",'Nothing Speaks Louder Than Power' Tease,billions
225385,Black Doves,Returning Series,2024-12-05,0,"When a spy posing as a politician's wife learns her lover has been murdered, an old assassin friend joins her on a quest for truth — and vengeance.",7.1,293,"Action & Adventure, Mystery, Crime","holiday, espionage, female protagonist, thriller, christmas thriller",Black Doves,/uoXtkm2P4HPPL8T3IBJ02G3hCC4.jpg,/hP5pMJfxbY9p72LgEY6j9qGidtE.jpg,25.4298,en,Scripted,6,1,https://www.netflix.com/title/81682935,Netflix,Joe Barton,In the Bleak Midwinter,"Keira Knightley, Ben Whishaw, Sarah Lancashire","Joe Barton (Executive Producer), Jane Featherstone (Executive Producer), Chris Fry (Executive Producer)",Ben Whishaw & Keira Knightley look back on tight stunts and chilling in cars for Black Doves | BAFTA,black doves
42009,Black Mirror,Returning Series,2011-12-04,0,"Twisted tales run wild in this mind-bending anthology series that reveals humanity's worst traits, greatest innovations and more.",8.287,5596,"Sci-Fi & Fantasy, Drama, Mystery","technology, dystopia, satire, anthology, dark comedy, punishment, social satire, alternative reality, humanity, cyber thriller, near future, social sci-fi, horror, crime",Black Mirror,/seN6rRfN0I6n8iDXjlSMk1QjNcq.jpg,/dg3OindVAGZBjlT3xYKqIAdukPL.jpg,100.8838,en,Scripted,32,7,https://www.netflix.com/title/70264888,"Channel 4, Netflix",Charlie Brooker,USS Callister: Into Infinity,,"Richard Webb (Producer), Bisha K. Ali (Executive Producer), Jessica Rhoades (Executive Producer)",Welcome to the Darkness Trailer,black mirror
210178,Black Snow,Returning Series,2023-01-01,0,"Unsolved murders, missing people, cold cases. How do you cope with not knowing what happened? Detective James Cormack (Travis Fimmel) is focused on solving cold-case mysteries. At the same time, he’s haunted by his personal quest to find his younger brother, who vanished when they were children.",7.169,77,Crime,"queensland, australia",Black Snow,/8cYzv4vR2u4IA8rx7yk0r8P8uIp.jpg,/zqkqT0JGAz1x5cRhyOB069bV6ap.jpg,15.0286,en,Scripted,12,2,https://www.stan.com.au/watch/black-snow,Stan,Lucas Taylor,Sapphire,"Travis Fimmel, Jana McKinnon, Megan Smart, Dan Spielman, Victoria Haralabidou","Cailah Scobie (Executive Producer), Amanda Duthie (Executive Producer), Lucas Taylor (Executive Producer)",Favourite Scenes,black snow
70613,Black Spot,Ended,2017-03-09,56,"In the small bordertown of Villefranche, lost in the heart of a large forest, crime rate is six times higher than elsewhere in the area. Each new crime Major Laurène Weiss solves with the help of her unusual team makes her sink deeper and deeper into secrets of the area.",6.811,122,"Crime, Drama, Mystery","detective, village, investigation, forest, police, supernatural, murder, ardennes",Zone blanche,/24YXi0GA3DsrPBe7ttw8XVV3uL7.jpg,/cBZdans2y4btHIwmPgWvR2MtIHF.jpg,8.5145,fr,Scripted,16,2,,La Une,Mathieu Missoffe,The Shadow and the Prey,"Laurent Capelluto, Renaud Rutten, Hubert Delattre, Suliane Brahim, Camille Aguilar","Florent Meyer (Writer), Mathieu Missoffe (Writer), Antonin Martin-Hilbert (Writer)",Zone Blanche : nouvelle série événement [CLIP],black spot
107463,Blades of the Guardians,Ended,2023-06-01,25,"A extraordinary guard walks in the desert of the Western regions. On the way escaping the killing by the government, he took a guarding task with destination to the capital Chang 'an. The task was thought as just a simple one, but actually it is a road full of crisis and danger. A journey affecting the fate of the world begins......",6.8,14,"Animation, Action & Adventure","swordplay, based on manhua, donghua",镖人,/ck4VbauqthkMldF661byC693ify.jpg,/nHTuJxq3hoA6zRTcxQjRczeniAx.jpg,3.6445,zh,Scripted,15,1,https://v.qq.com/x/cover/mzc00200ab0trmk/o0046n4oux2.html,Tencent Video,Xianzhe Xu,Daughter of the Desert,"Liu Beichen, Wan Qian, Zhao Qianjing, Wang Xiaobing, Yan Ning","Xianzhe Xu (Original Series Design), Xianzhe Xu (Comic Book), Zhiwei Deng (Director)",,blades of the guardians
30984,Bleach,Returning Series,2004-10-05,24,"For as long as he can remember, Ichigo Kurosaki has been able to see ghosts. But when he meets Rukia, a Soul Reaper who battles evil spirits known as Hollows, he finds his life is changed forever. Now, with a newfound wealth of spiritual energy, Ichigo discovers his true calling: to protect the living and the dead from evil.",8.373,1965,"Action & Adventure, Animation, Sci-Fi & Fantasy","martial arts, swordplay, sword, training, friendship, supernatural, high school, based on manga, death, blade, fantasy world, shounen, anime, japanese high school, shinigami, parallel universe, supernatural ability, multiple realms, urban fantasy, exciting, adventure, adoring, hopeful, urban adventure, spirits, ghosts, teen fantasy",BLEACH,/7bSQNQuhHeInFMfzMwevfCiqcTm.jpg,/o0NsbcIvsllg6CJX0FBFY8wWbsn.jpg,120.7483,ja,Scripted,406,2,https://bleach-anime.com,"TV Tokyo, TV Aichi, TVQ, TV Osaka, TVh, TSC, BS TV Tokyo",,MY LAST WORDS,"Masakazu Morita, Fumiko Orikasa, Hiroki Yasumoto, Yuki Matsuoka, Noriaki Sugiyama","suisoh (Theme Song Performance), Satomi Okuhara (Assistant Director of Photography), Yoshihiko Tominaga (Producer)",Opening 15 | Harukakanata - SCANDAL,bleach
30984,Bleach,Returning Series,2004-10-05,24,"For as long as he can remember, Ichigo Kurosaki has been able to see ghosts. But when he meets Rukia, a Soul Reaper who battles evil spirits known as Hollows, he finds his life is changed forever. Now, with a newfound wealth of spiritual energy, Ichigo discovers his true calling: to protect the living and the dead from evil.",8.373,1965,"Action & Adventure, Animation, Sci-Fi & Fantasy","martial arts, swordplay, sword, training, friendship, supernatural, high school, based on manga, death, blade, fantasy world, shounen, anime, japanese high school, shinigami, parallel universe, supernatural ability, multiple realms, urban fantasy, exciting, adventure, adoring, hopeful, urban adventure, spirits, ghosts, teen fantasy",BLEACH,/7bSQNQuhHeInFMfzMwevfCiqcTm.jpg,/o0NsbcIvsllg6CJX0FBFY8wWbsn.jpg,120.7483,ja,Scripted,406,2,https://bleach-anime.com,"TV Tokyo, TV Aichi, TVQ, TV Osaka, TVh, TSC, BS TV Tokyo",,MY LAST WORDS,"Masakazu Morita, Fumiko Orikasa, Hiroki Yasumoto, Yuki Matsuoka, Noriaki Sugiyama","suisoh (Theme Song Performance), Satomi Okuhara (Assistant Director of Photography), Yoshihiko Tominaga (Producer)",Opening 15 | Harukakanata - SCANDAL,bleach thousand year blood war
2489,Bleak House,Ended,2005-10-27,55,"The generous John Jarndyce, struggling with his own past, and his two young wards Richard and Ada, are all caught up, like Lady Dedlock, in the infamous case of Jarndyce vs. Jarndyce, which will make one of them rich beyond imagination if it can ever be brought to a conclusion. As Tulkinghorn digs deeper into Lady Dedlock's past, he unearths a secret that will change their lives forever, and which is almost as astounding as the final outcome of the Jarndyce case.",8.204,54,Drama,"inheritance, miniseries, period drama",Bleak House,/zbRZAECfPsbi99fI3PabY9eb37D.jpg,/cauVRkY2BCUVXlp9P9aGI8GUaxj.jpg,14.1681,en,Scripted,15,1,https://www.bbc.co.uk/programmes/b007z7jx,BBC One,,Episode 15,"Anna Maxwell Martin, Denis Lawson, Carey Mulligan, Gillian Anderson, Charles Dance","Rebecca Eaton (Executive Producer), Nigel Stafford-Clark (Producer), Alison Barnett (Producer)",,bleak house
84768,Blood,Ended,2018-10-08,46,"Cat Hogan returns to West Meath upon her mother's sudden death - she has an accident at home and died (or was it an accident?). Blood is about old secrets, older betrayals, mind games and the lies family tell each other.",6.816,49,"Drama, Mystery",,Blood,/aY23kASw02LgWBfoqBjLhCTZDTH.jpg,/lyWQh0lF1nUFLWrzZmeTh3Sdjw9.jpg,1.5414,en,Scripted,12,2,,Virgin Media One,Sophie Petzal,What He Saw,"Adrian Dunbar, Sean Duggan, Grainne Keenan, Ian Lloyd Anderson, Fiona Bell","Andrew Lowe (Executive Producer), Ed Guiney (Executive Producer)",Blood | Coming Soon | Channel 5,blood
209750,Blood Free,Ended,2024-04-10,49,"After diving down a rabbit hole of tangled leads, a former bodyguard finds himself recruited to protect the CEO of a controversial lab-grown meat company who is also a survivor of the fateful attack that changed his life.",6.5,24,"Sci-Fi & Fantasy, Drama","professor, bodyguard, research, biotechnology, meat, synthetic food, meat industry, meat alternative",지배종,/gxd86XTik9QfPLXxbMiMdsg407V.jpg,/nDphlckJoHxkEoxFPillTrdNC3M.jpg,6.4271,ko,Scripted,10,1,https://www.disneyplus.com/series/blood-free/3bUWpAOGeZ6D,Disney+,Lee Su-yeon,Episode 10,"Ju Ji-hoon, Han Hyo-joo, Lee Hee-jun, Lee Mu-saeng, Jun Suk-ho","Park Chul-hwan (Director), Lee Su-yeon (Writer), Kim Gyeong-seok (Lighting Director)",Blood Free | Official Trailer,blood free
61986,Bloodline,Ended,2015-03-20,60,"A dramatic thriller that explores the demons lurking beneath the surface of a contemporary American family. The Rayburns are hard-working pillars of their Florida Keys community. But when the black sheep son comes home for the 45th anniversary of his parents' hotel, he threatens to expose the Rayburns' dark secrets and shameful past, pushing his siblings to the limits of family loyalty.",7.141,368,Drama,"sibling relationship, florida, florida keys, dysfunctional family, psychological thriller, psychotic, family disharmony, antagonistic, callous",Bloodline,/uEaqgEjAShqrziUia4XBzvXXGXP.jpg,/78s4wDyITtvjMRHHn2Rk7IPCtcg.jpg,23.2285,en,Scripted,33,3,https://www.netflix.com/title/80010655,Netflix,"Glenn Kessler, Todd A. Kessler, Daniel Zelman",Part 33,"Kyle Chandler, Linda Cardellini, Norbert Leo Butz, Jamie McShane, Sissy Spacek","Hans Tobeason (Executive Producer), Michael Carroll (Associate Producer), David Manson (Executive Producer)",Bloodline | official trailer US (2015) Netflix Kyle Chandler Ben Mendelsohn,bloodline
225180,BLUE EYE SAMURAI,Returning Series,2023-11-03,0,"Driven by a dream of revenge against those who made her an outcast in Edo-period Japan, a young warrior cuts a bloody path toward her destiny.",8.491,581,"Action & Adventure, Animation","japan, samurai, revenge, adult animation, edo period, 17th century",BLUE EYE SAMURAI,/fXm3JT4WLQVnwukdvghtAblc1wc.jpg,/oCMZpwLBcb3dnRuzEKWNWrw1tHz.jpg,26.5624,en,Scripted,8,1,https://www.netflix.com/title/81144203,Netflix,"Michael Green, Amber Noizumi",The Great Fire of 1657,"Maya Erskine, George Takei, Masi Oka, Cary-Hiroyuki Tagawa, Brenda Song","Erwin Stoff (Executive Producer), Michael Green (Executive Producer), Amber Noizumi (Executive Producer)",Behind the Animation,blue eye samurai
218344,Blue Lights,Returning Series,2023-03-27,0,"Follows rookie police officers working in Belfast, a city in which being a frontline response cop comes with unique pressures and dangers.",7.383,81,"Crime, Drama","belfast, north ireland",Blue Lights,/m0tIJkSXN0vUTLkYbuLAlskZjZ9.jpg,/gNSF69UDXaQ3KUkPCWYGjuErdGq.jpg,14.5061,en,Scripted,12,2,https://www.bbc.co.uk/programmes/p0f2cxpr,BBC One,"Declan Lawn, Adam Patterson",The Loyal,"Sian Brooke, Katherine Devlin, Nathan Braniff, Martin McCann, Joanne Crawford","Declan Lawn (Director), Nick Lambon (Executive Producer), Amanda Black (Producer)",Blue Lights | Trailer - BBC,blue lights
234377,Boat Story,Ended,2023-11-19,0,"Two hard-up strangers stumble across a haul of cocaine on a shipwrecked boat. After agreeing to sell it and split the cash, they become entangled with police, masked hitmen, and a sharp-suited gangster known as 'The Tailor'.",7.2,33,"Drama, Crime","thriller, action",Boat Story,/gaSiJDRPSgVAUHcP8GRz0Tsw0HS.jpg,/pWY74gqzHiqOuGoqIExKPJKHOma.jpg,1.8458,en,Miniseries,6,1,https://www.bbc.co.uk/programmes/p0glbknc,BBC One,"Harry Williams, Jack Williams",Episode 6,"Paterson Joseph, Daisy Haggard, Tchéky Karyo, Craig Fairbrass, Joanna Scanlan","Harry Williams (Executive Producer), Jack Williams (Executive Producer), Christopher Aird (Executive Producer)",Official Freevee Trailer,boat story
