TMDB_ID,SERIES,STATUS,RELEASE_DATE,RUNTIME,OVERVIEW,Vote_Average,Vote_Count,Genres,Keywords,original_name,poster_path,backdrop_path,popularity,original_language,type,number_of_episodes,number_of_seasons,homepage,Cast,Crew,Videos
118956,DOTA Dragons Blood,Ended,2021-03-25,25,"After encounters with a dragon and a princess on her own mission, a Dragon Knight becomes embroiled in events larger than he could have ever imagined.",7.812,425,"Sci-Fi & Fantasy, Action & Adventure, Animation","elves, sword, princess, knight, dragon, based on video game, warrior, magician, bloody, hanguk aeni",DOTA: Dragon's Blood,/6Qwwam0TQEMQmFMagjtLmcQHJYs.jpg,/tPIhOHUfhMN4n1Q2OKXku3ClHtB.jpg,8.3059,en,TV,24,3,https://www.netflix.com/title/80994336,,,Official Trailer
233523,Dahlia in Bloom Crafting a Fresh Start with Magical Tools,Ended,2024-07-06,24,"After a workaholic life in Japan, Dahlia is reborn as a magical maven in a new world, but her afterlife takes an unexpected turn. Engaged, betrayed, and orphaned—all before the honeymoon? Talk about a plot twist! Watch as Dahlia turns heartbreak into wand-making brilliance and declares her independence. In this story, the real magic is self-discovery, and Dahlias the sorceress of her own destiny.",7.7,16,Animation,"reincarnation, anime, isekai, based on light novel",魔導具師ダリヤはうつむかない,/nH9oIoex0CeefWG1HXfOrLRvN7R.jpg,/jFzhOfySHlYXHltt3wjd6A9mEpX.jpg,1.806,ja,TV,12,1,https://dahliya-anime.com,"Saori Onishi, Atsushi Tamaru, Riho Iida",,Official Trailer [Subtitled]
240411,Dan Da Dan,Returning Series,2024-10-04,24,"In a bet to prove whether ghosts or aliens exist, two high schoolers face terrifying paranormal threats, gain superpowers and maybe even fall in love?!",8.722,466,"Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy","high school, romcom, alien, urban legend, school, paranormal phenomena, based on manga, super power, occult, ghost, school life, evil alien, japanese folklore, shounen, anime, contacting spirits, japanese high school, evil spirits, monsters, supernatural battle, supernatural comedy",ダンダダン,/6qfZAOEUFIrbUH3JvePclx1nXzz.jpg,/jlbUx0aHJupDVDlCo0R7UxSaUUd.jpg,18.9512,ja,TV,13,2,https://anime-dandadan.com,"Shion Wakayama, Natsuki Hanae, Mayumi Tanaka",,Official Trailer(Season 2)
31718,Darker than Black,Ended,2007-04-06,25,"Ten years ago, a mysterious spatial anomaly now known as ""Heaven's Gate"" appeared in South America, shortly followed by the opening of ""Hell's Gate"" in Tokyo altering the sky and wreaking havoc on the landscape. The real stars disappeared, replaced by false stars. During this time, people possessing various special abilities — called ""Contractors"" — emerged, each capable of different supernatural feats. Following the disastrous Heaven's War, the United States lost its dominant position as a supe...",7.6,228,"Animation, Action & Adventure, Sci-Fi & Fantasy, Mystery","assassin, conspiracy, paranormal phenomena, spirit, psychic, super power, dark past, seinen, anime",-黒の契約者-,/i2jS5N0FK9o58Lxh5mnkOzEDZsd.jpg,/aigj0UYSAdi5HxE1SA4YuTtQeIl.jpg,6.814,ja,TV,37,2,http://www.d-black.net/,"Hidenobu Kiuchi, Kiyomi Asai, Ikuya Sawaki",,Darker than Black trailer
206629,Days with My Stepsister,Ended,2024-07-04,24,"When his father remarries, Yuta Asamura winds up sharing a roof with his new stepsister, Saki Ayase, the hottest girl in his grade. Carrying the scars of their parents troubled divorces, they vow to maintain a respectful distance. But what starts as cautious camaraderie blossoms into something deeper from shared experiences. Is it admiration, familial love, or something more?",7.9,42,Animation,"society, high school, stepbrother, romance, slice of life, family relationships, school, family, stepsister, stepsiblings, shounen, anime, based on light novel",義妹生活,/xzbatUmI1qlcLHqMmawGduqHh1X.jpg,/4VobhteGHVBfW5tDF1ZL4gymssz.jpg,5.5009,ja,TV,12,1,https://gimaiseikatsu-anime.com,"Kohei Amasaki, Yuki Nakashima, Minori Suzuki",,Official Trailer [Subtitled]
36588,Dear Brother,Ended,1991-07-14,25,"Misonoo Nanako, a professor's daughter, looks forward to her first day at the prestigious Seiran Academy, a girls' school that caters to the rich, or in her case, those with high test scores. She soon finds that the school is polarized by three popular and talented individuals, known as the Magnificent Three. Though Nanako doesn't intend to make waves at this school, when she is tabbed to be a member of the Sorority, the brutal politics that run beneath the surface of the school's sophisticated ...",6.0,6,"Animation, Drama",,おにいさまへ…,/eOxB93uT4DahhesM5XAXVCKriR6.jpg,/sG4oWm2QZSU5bP63uRT3KAnebd.jpg,3.639,ja,TV,39,1,https://tezukaosamu.net/jp/anime/148.html,"Hiroko Kasahara, Keiko Toda, Kenyu Horiuchi",Osamu Dezaki,"Brother, Dear Brother"
13916,Death Note,Ended,2006-10-04,22,"Light Yagami is an ace student with great prospects—and hes bored out of his mind. But all that changes when he finds the Death Note, a notebook dropped by a rogue Shinigami death god. Any human whose name is written in the notebook dies, and Light has vowed to use the power of the Death Note to rid the world of evil. But will Light succeed in his noble goal, or will the Death Note turn him into the very thing he fights against?",8.635,4345,"Animation, Mystery, Sci-Fi & Fantasy","detective, journalism, secret identity, police, supernatural, sociopath, rivalry, murder, serial killer, psychological thriller, based on manga, justice, death, shounen, anime, shinigami, time skip, magic book, psychological, fantastic, prosocial psychopath, horror, suspense mystery, kira, death note",DEATH NOTE,/tCZFfYTIwrR7n94J6G14Y4hAFU6.jpg,/mRwV4W2BAEpte7xlawJP4fsBpmS.jpg,17.2212,ja,TV,37,1,http://www.ntv.co.jp/deathnote/,"Mamoru Miyano, Shido Nakamura, Aya Hirano",,Official Trailer
61901,Death Parade,Ended,2015-01-10,23,"There is a place after death thats neither heaven nor hell. A bar that serves you one chance to win. You cannot leave until the game is over, and when it is, your life may be too.",8.012,525,"Animation, Drama, Mystery","suicide, gambling, jealousy, reincarnation, afterlife, roulette, murder, game, death, macabre, anime, young animator training project, psychological, suspense, fantasy, absurd, incredulous",デス・パレード,/qeD9wDenN7CPA99FScSErJCvcWb.jpg,/ptt4UVsyV32OcTBjbkuH3mQHGmx.jpg,6.4686,ja,TV,12,1,http://www.deathparade.jp,"Asami Seto, Tomoaki Maeno, Misa Kato",,Opening | Flyers - BRADIO
85937,Demon Slayer Kimetsu no Yaiba,Ended,2019-04-06,0,"It is the Taisho Period in Japan. Tanjiro, a kindhearted boy who sells charcoal for a living, finds his family slaughtered by a demon. To make matters worse, his younger sister Nezuko, the sole survivor, has been transformed into a demon herself. Though devastated by this grim reality, Tanjiro resolves to become a “demon slayer” so that he can turn his sister back into a human, and kill the demon that massacred his family.",8.65,6657,"Animation, Action & Adventure, Sci-Fi & Fantasy","sibling relationship, swordplay, sword, magic, training, supernatural, undead, tragedy, coming of age, based on manga, demon, mutilation, dark fantasy, demon hunter, shocking, anachronism, shounen, breathing, anime, time skip, demon slayer, lacrimation, taisho period",鬼滅の刃,/xUfRZu2mi8jH6SzQEJGP6tjBuYj.jpg,/3GQKYh6Trm8pxd2AypovoYQf4Ay.jpg,17.7192,ja,TV,63,5,https://kimetsu.com/anime,"Natsuki Hanae, Akari Kito, Hiro Shimono",,Promotion Reel 2023
235930,Devil May Cry,Returning Series,2025-04-03,0,"When a mysterious villain threatens to open the gates of Hell, a devilishly handsome demon hunter could be the world's best hope for salvation.",7.907,124,"Animation, Action & Adventure, Sci-Fi & Fantasy","based on video game, adult animation, zealot, demon hunter, anime, paramilitary organization",Devil May Cry,/9YA4ko7x1o2NS65lDrlKAuNAqjJ.jpg,/nLyXXIDMpDHvUgxchezxuhoJ4Ej.jpg,56.2618,en,TV,8,2,https://www.netflix.com/title/81506915,,,Sneak Peek: Mercenary Cleanup
12577,Devil May Cry The Animated Series,Ended,2007-06-14,24,The adventures of the demon hunter Dante who himself is half demon and half human.,7.6,214,"Animation, Sci-Fi & Fantasy, Action & Adventure","swordplay, sword, supernatural, hell, gore, gunfight, demon, parallel world, based on video game, anime",デビル メイ クライ,/xDGxMQk24gt4proydCyxddPzTIG.jpg,/776K5RkvhIXm7cyHAUBDaWcSlXC.jpg,19.8136,ja,TV,12,1,http://dmc-tv.com/,"Toshiyuki Morikawa, Misato Fukuen, Akio Otsuka",,Opening
75208,Devilman Crybaby,Ended,2018-01-05,25,"Akira Fudo learns from his best friend Ryo Asuka that demons will revive and reclaim the world from humans. With humans hopeless against this threat, Ryo suggests combining with a demon. With this, Akira becomes Devilman, a being with the power of demon but with a human heart.",7.811,636,"Animation, Action & Adventure, Sci-Fi & Fantasy","angel, philosophy, rape, shapeshifting, anti hero, bisexuality, politics, god, satan, gore, tragedy, miniseries, public sex, bromance, based on manga, demon, masturbation, adult animation, anime, cosmic horror, gay theme, meta, war, body horror, urban fantasy, horror",DEVILMAN crybaby,/2pQ9xfgDa3L3QpoXfkNhISby2R4.jpg,/wuUZxHcyQdx3EurPX0CjD8FgbHG.jpg,8.0683,ja,TV,10,1,https://devilman-crybaby.com,"Koki Uchiyama, Ayumu Murase, Megumi Han",,Opening | MAN HUMAN - DENKI GROOVE
94404,Dorohedoro,Returning Series,2020-01-13,24,"Amnesiac Caiman seeks to undo his lizard head curse by killing the sorcerer responsible, with his friend Nikaido's help. In the Hole, that's a threat.",8.3,349,"Animation, Comedy, Action & Adventure, Sci-Fi & Fantasy","supernatural, steampunk, anthropomorphism, based on manga, seinen, anime, 3d animation, horror",ドロヘドロ,/u4RhmbMlKzeshDE2Wf3uxZuGck2.jpg,/vvAZwI5Kd4n3PI7ZrXjYpBEgpp0.jpg,8.0684,ja,TV,12,2,https://dorohedoro.net,"Reina Kondo, Wataru Takagi, Yu Kobayashi",,Multi-Audio Clip: Caiman and Nikaido's Epic Fight
236132,Dororo,Ended,1991-04-08,0,Komachi is a little ghost who died during the Meiji Era and has hung around earth as a wandering spirit girl for over a hundred years. Komachi appears in the room of a young girl named Anko and the two get wrapped up in all sorts of adventures involving other ghosts and demons.,0.0,0,"Animation, Comedy",,どろろんぱっ,/adaCjUiYjmzLkiYA28bg9jVJcdO.jpg,,40.1987,ja,TV,114,1,,"Fuyumi Shiraishi, Yuriko Fuchizaki, Tamao Hayashi",Tetsuo Yasumi,
